date_stolen,make_name,make_type,vehicle_type,model_year,vehicle_color,region,population,population_density
3/22/2022,Mitsubishi,Standard,Stationwagon,1991,Green,Hawke's Bay,182700,12.92
3/22/2022,BMW,Luxury,Convertible,2004,Black,Auckland,1695200,343.09
3/22/2022,Mazda,Standard,Stationwagon,2003,White,Auckland,1695200,343.09
3/22/2022,Mazda,Standard,Saloon,2002,Silver,Wellington,543500,67.52
3/22/2022,Nissan,Standard,Stationwagon,2005,White,Canterbury,655000,14.72
3/22/2022,Suzuki,Standard,Hatchback,2012,Orange,Auckland,1695200,343.09
3/22/2022,Suzuki,Standard,Hatchback,2012,Silver,Auckland,1695200,343.09
3/22/2022,Nissan,Standard,Hatchback,2004,Grey,Auckland,1695200,343.09
3/22/2022,Mazda,Standard,Stationwagon,2004,Blue,Auckland,1695200,343.09
3/22/2022,Mazda,Standard,Stationwagon,2006,Grey,Waikato,513800,21.5
3/22/2022,Nissan,Standard,Hatchback,2006,Silver,Auckland,1695200,343.09
3/22/2022,Toyota,Standard,Hatchback,2006,Blue,Auckland,1695200,343.09
3/22/2022,Toyota,Standard,Saloon,2004,Silver,Canterbury,655000,14.72
3/22/2022,Nissan,Standard,Stationwagon,2006,Green,Auckland,1695200,343.09
3/22/2022,Nissan,Standard,Hatchback,1992,White,Otago,246000,7.89
3/22/2022,Chrysler,Standard,Stationwagon,2002,Silver,Auckland,1695200,343.09
3/22/2022,Toyota,Standard,Hatchback,2018,White,Auckland,1695200,343.09
3/22/2022,Toyota,Standard,Hatchback,2019,White,Wellington,543500,67.52
3/22/2022,Trailer,Standard,Trailer,2009,Silver,Waikato,513800,21.5
3/22/2022,Toyota,Standard,Hatchback,2013,Silver,Auckland,1695200,343.09
3/22/2022,Mercedes-Benz,Luxury,Light Van,2018,Yellow,Auckland,1695200,343.09
3/22/2022,Trailer,Standard,Trailer - Heavy,2010,Yellow,Waikato,513800,21.5
3/22/2022,Trailer,Standard,Trailer,2014,Silver,Auckland,1695200,343.09
3/22/2022,Nissan,Standard,Utility,1991,Gold,Auckland,1695200,343.09
3/22/2022,Toyota,Standard,Utility,2000,White,Canterbury,655000,14.72
3/22/2022,Nissan,Standard,Saloon,2001,Red,Bay of Plenty,347700,28.8
3/23/2022,BMW,Luxury,Saloon,2007,White,Auckland,1695200,343.09
3/23/2022,Titan,Standard,Trailer,2016,Silver,Auckland,1695200,343.09
3/23/2022,Harley Davidson,Standard,Roadbike,2007,Black,Wellington,543500,67.52
3/23/2022,Nissan,Standard,Saloon,1995,Blue,Hawke's Bay,182700,12.92
3/23/2022,Holden,Standard,Saloon,2002,White,Canterbury,655000,14.72
3/23/2022,Ford,Standard,Utility,2003,Gold,Bay of Plenty,347700,28.8
3/23/2022,TNT Motor,Standard,Moped,2020,Black,Wellington,543500,67.52
3/23/2022,Forza,Standard,Moped,2021,Black,Canterbury,655000,14.72
3/23/2022,Ford,Standard,Utility,2004,White,Otago,246000,7.89
3/23/2022,Mazda,Standard,Utility,2005,Red,Otago,246000,7.89
3/23/2022,Mitsubishi,Standard,Light Van,2007,White,Wellington,543500,67.52
3/23/2022,Subaru,Standard,Stationwagon,2000,White,Auckland,1695200,343.09
3/23/2022,Mazda,Standard,Stationwagon,2007,Gold,Manawatū-Whanganui,258200,11.62
3/23/2022,Holden,Standard,Stationwagon,2008,Blue,Northland,201500,16.11
3/23/2022,Nissan,Standard,Stationwagon,1998,Blue,Waikato,513800,21.5
3/23/2022,Toyota,Standard,Saloon,2008,Blue,Auckland,1695200,343.09
3/23/2022,Nissan,Standard,Saloon,2002,Red,Auckland,1695200,343.09
3/23/2022,Lexus,Luxury,Saloon,2007,White,Auckland,1695200,343.09
3/23/2022,Mazda,Standard,Stationwagon,2002,White,Auckland,1695200,343.09
3/23/2022,Toyota,Standard,Stationwagon,2005,White,Auckland,1695200,343.09
3/23/2022,Mazda,Standard,Hatchback,2004,Black,Auckland,1695200,343.09
3/23/2022,Mazda,Standard,Hatchback,2005,Purple,Wellington,543500,67.52
3/23/2022,Subaru,Standard,Stationwagon,2004,Black,Manawatū-Whanganui,258200,11.62
3/23/2022,Nissan,Standard,Hatchback,2007,Gold,Auckland,1695200,343.09
3/23/2022,Subaru,Standard,Stationwagon,2012,Grey,Northland,201500,16.11
3/23/2022,Suzuki,Standard,Hatchback,2009,White,Manawatū-Whanganui,258200,11.62
3/23/2022,Mazda,Standard,Sports Car,1991,Green,Waikato,513800,21.5
3/23/2022,Ford,Standard,Flat Deck Truck,1983,Cream,Auckland,1695200,343.09
3/23/2022,Mitsubishi,Standard,Stationwagon,2007,Silver,Wellington,543500,67.52
3/23/2022,Toyota,Standard,Stationwagon,2003,Silver,Auckland,1695200,343.09
3/23/2022,Audi,Standard,Saloon,2010,Silver,Auckland,1695200,343.09
3/23/2022,Mazda,Standard,Hatchback,2006,Blue,Auckland,1695200,343.09
3/23/2022,Toyota,Standard,Light Van,1997,Silver,Auckland,1695200,343.09
3/23/2022,Toyota,Standard,Hatchback,2015,White,Auckland,1695200,343.09
3/23/2022,Chevrolet,Standard,Hatchback,2005,Black,Auckland,1695200,343.09
3/23/2022,Nissan,Standard,Utility,2005,Black,Auckland,1695200,343.09
3/23/2022,Mitsubishi,Standard,Light Van,1990,White,Auckland,1695200,343.09
3/23/2022,Mazda,Standard,Utility,2000,Red,Otago,246000,7.89
3/24/2022,Trailer,Standard,Trailer,2014,Silver,Bay of Plenty,347700,28.8
3/24/2022,Homebuilt,Standard,Trailer,1996,Silver,Auckland,1695200,343.09
3/24/2022,Trailer,Standard,Trailer,2019,Silver,Otago,246000,7.89
3/24/2022,Caravan,Standard,Caravan,2007,White,Wellington,543500,67.52
3/24/2022,Trailer,Standard,Trailer,2020,Black,Bay of Plenty,347700,28.8
